,prediction
2142,sadness
2143,sadness
2144,sadness
2145,sadness
2146,sadness
2147,sadness
2148,sadness
2149,sadness
2150,sadness
2151,sadness
2152,sadness
2153,sadness
2154,sadness
2155,sadness
2156,sadness
2157,sadness
2158,sadness
2159,sadness
2160,sadness
2161,sadness
2162,sadness
2163,sadness
2164,sadness
2165,sadness
2166,sadness
2167,sadness
2168,sadness
2169,sadness
2170,sadness
2171,sadness
2172,sadness
2173,sadness
2174,sadness
2175,sadness
2176,sadness
2177,sadness
2178,sadness
2179,sadness
2180,sadness
2181,sadness
2182,sadness
2183,sadness
2184,sadness
2185,sadness
2186,sadness
2187,sadness
2188,sadness
2189,sadness
2190,sadness
2191,sadness
2192,sadness
2193,sadness
2194,sadness
2195,sadness
2196,sadness
2197,sadness
2198,sadness
2199,sadness
2200,sadness
2201,sadness
2202,sadness
2203,sadness
2204,sadness
2205,sadness
2206,sadness
2207,sadness
2208,sadness
2209,sadness
2210,sadness
2211,sadness
2212,sadness
2213,sadness
2214,sadness
2215,sadness
2216,sadness
2217,sadness
2218,sadness
2219,sadness
2220,sadness
2221,sadness
2222,sadness
2223,sadness
2224,sadness
2225,sadness
2226,sadness
2227,sadness
2228,sadness
2229,sadness
2230,sadness
2231,sadness
2232,sadness
2233,sadness
2234,sadness
2235,sadness
2236,sadness
2237,sadness
2238,sadness
2239,sadness
2240,sadness
2241,sadness
2242,sadness
2243,sadness
2244,sadness
2245,sadness
2246,sadness
2247,joy
2248,sadness
2249,sadness
2250,sadness
2251,sadness
2252,sadness
2253,sadness
2254,sadness
2255,sadness
2256,sadness
2257,sadness
2258,sadness
2259,sadness
2260,sadness
2261,sadness
2262,sadness
2263,sadness
2264,sadness
2265,sadness
2266,sadness
2267,sadness
2268,sadness
2269,sadness
2270,sadness
2271,sadness
2272,sadness
2273,sadness
2274,sadness
2275,sadness
2276,sadness
2277,sadness
2278,sadness
2279,sadness
2280,sadness
2281,sadness
2282,sadness
2283,sadness
2284,sadness
2285,sadness
2286,sadness
2287,sadness
2288,sadness
2289,sadness
2290,sadness
2291,sadness
2292,sadness
2293,sadness
2294,sadness
2295,sadness
2296,sadness
2297,sadness
2298,sadness
2299,sadness
2300,sadness
2301,sadness
2302,sadness
2303,sadness
2304,sadness
2305,sadness
2306,sadness
2307,sadness
2308,sadness
2309,sadness
2310,sadness
2311,sadness
2312,sadness
2313,sadness
2314,sadness
2315,sadness
2316,sadness
2317,sadness
2318,sadness
2319,sadness
2320,sadness
2321,sadness
2322,sadness
2323,sadness
2324,sadness
2325,sadness
2326,sadness
2327,sadness
2328,sadness
2329,sadness
2330,sadness
2331,sadness
2332,sadness
2333,sadness
2334,sadness
2335,sadness
2336,sadness
2337,sadness
2338,sadness
2339,sadness
2340,sadness
2341,sadness
2342,sadness
2343,sadness
2344,sadness
2345,sadness
2346,sadness
2347,sadness
2348,sadness
2349,sadness
2350,sadness
2351,sadness
2352,sadness
2353,sadness
2354,sadness
2355,sadness
2356,sadness
2357,sadness
2358,sadness
2359,sadness
2360,sadness
2361,sadness
2362,sadness
2363,sadness
2364,sadness
2365,sadness
2366,sadness
2367,sadness
2368,sadness
2369,sadness
2370,sadness
2371,sadness
2372,sadness
2373,sadness
2374,sadness
2375,sadness
2376,sadness
2377,sadness
2378,sadness
2379,sadness
2380,sadness
2381,sadness
2382,sadness
2383,sadness
2384,sadness
2385,sadness
2386,sadness
2387,sadness
2388,sadness
2389,sadness
2390,sadness
2391,sadness
2392,sadness
2393,sadness
2394,sadness
2395,sadness
2396,sadness
2397,sadness
2398,sadness
2399,sadness
2400,sadness
2401,sadness
2402,sadness
2403,sadness
2404,sadness
2405,sadness
2406,sadness
2407,sadness
2408,sadness
2409,sadness
2410,sadness
2411,sadness
2412,sadness
2413,sadness
2414,sadness
2415,sadness
2416,sadness
2417,sadness
2418,sadness
2419,sadness
2420,sadness
2421,sadness
2422,sadness
2423,sadness
2424,sadness
2425,sadness
2426,sadness
2427,sadness
2428,sadness
2429,sadness
2430,sadness
2431,sadness
2432,sadness
2433,sadness
2434,sadness
2435,sadness
2436,sadness
2437,sadness
2438,sadness
2439,sadness
2440,sadness
2441,sadness
2442,sadness
2443,sadness
2444,sadness
2445,sadness
2446,sadness
2447,sadness
2448,sadness
2449,sadness
2450,sadness
2451,sadness
2452,sadness
2453,sadness
2454,sadness
2455,sadness
2456,sadness
2457,sadness
2458,sadness
2459,sadness
2460,sadness
2461,sadness
2462,sadness
2463,sadness
2464,sadness
2465,sadness
2466,sadness
2467,sadness
2468,sadness
2469,sadness
2470,sadness
2471,sadness
2472,sadness
2473,sadness
2474,sadness
2475,sadness
2476,sadness
2477,sadness
2478,sadness
2479,sadness
2480,sadness
2481,sadness
2482,sadness
2483,sadness
2484,sadness
2485,sadness
2486,sadness
2487,sadness
2488,sadness
2489,sadness
2490,sadness
2491,sadness
2492,sadness
2493,sadness
2494,sadness
2495,sadness
2496,sadness
2497,sadness
2498,sadness
2499,sadness
2500,sadness
2501,sadness
2502,sadness
2503,sadness
2504,sadness
2505,sadness
2506,sadness
2507,sadness
2508,sadness
2509,sadness
2510,sadness
2511,sadness
2512,sadness
2513,sadness
2514,sadness
2515,sadness
2516,sadness
2517,sadness
2518,sadness
2519,sadness
2520,sadness
2521,sadness
2522,sadness
2523,sadness
2524,sadness
2525,sadness
2526,sadness
2527,sadness
2528,sadness
2529,sadness
2530,sadness
2531,sadness
2532,sadness
2533,sadness
2534,sadness
2535,sadness
2536,sadness
2537,sadness
2538,sadness
2539,sadness
2540,sadness
2541,sadness
2542,sadness
2543,sadness
2544,sadness
2545,sadness
2546,sadness
2547,sadness
2548,sadness
2549,sadness
2550,sadness
2551,sadness
2552,sadness
2553,sadness
2554,sadness
2555,sadness
2556,sadness
2557,sadness
2558,sadness
2559,sadness
2560,sadness
2561,sadness
2562,sadness
2563,sadness
2564,sadness
2565,sadness
2566,sadness
2567,sadness
2568,sadness
2569,sadness
2570,sadness
2571,sadness
2572,sadness
2573,sadness
2574,sadness
2575,sadness
2576,sadness
2577,sadness
2578,sadness
2579,sadness
2580,sadness
2581,sadness
2582,sadness
2583,sadness
2584,sadness
2585,sadness
2586,sadness
2587,sadness
2588,sadness
2589,sadness
2590,sadness
2591,sadness
2592,sadness
2593,sadness
2594,sadness
2595,sadness
2596,sadness
2597,sadness
2598,sadness
2599,sadness
2600,sadness
2601,sadness
2602,sadness
2603,sadness
2604,sadness
2605,sadness
2606,sadness
2607,sadness
2608,sadness
2609,sadness
2610,sadness
2611,sadness
2612,sadness
2613,sadness
2614,sadness
2615,sadness
2616,sadness
2617,sadness
2618,sadness
2619,sadness
2620,sadness
2621,sadness
2622,sadness
2623,sadness
2624,sadness
2625,sadness
2626,sadness
2627,sadness
2628,sadness
2629,sadness
2630,sadness
2631,sadness
2632,sadness
2633,sadness
2634,sadness
2635,sadness
2636,sadness
2637,sadness
2638,sadness
2639,sadness
2640,sadness
2641,sadness
2642,sadness
2643,sadness
2644,sadness
2645,sadness
2646,sadness
2647,sadness
2648,sadness
2649,sadness
2650,sadness
2651,sadness
2652,sadness
2653,sadness
2654,sadness
2655,sadness
2656,sadness
2657,sadness
2658,sadness
2659,sadness
2660,sadness
2661,sadness
2662,sadness
2663,sadness
2664,sadness
2665,sadness
2666,sadness
2667,sadness
2668,sadness
2669,sadness
2670,sadness
2671,sadness
2672,sadness
2673,sadness
2674,sadness
2675,sadness
2676,sadness
2677,sadness
2678,sadness
2679,sadness
2680,sadness
2681,sadness
2682,sadness
2683,sadness
2684,sadness
2685,sadness
2686,sadness
2687,sadness
2688,sadness
2689,sadness
2690,sadness
2691,sadness
2692,sadness
2693,sadness
2694,sadness
2695,sadness
2696,sadness
2697,sadness
2698,sadness
2699,sadness
2700,sadness
2701,sadness
2702,sadness
2703,sadness
2704,sadness
2705,sadness
2706,sadness
2707,sadness
2708,sadness
2709,sadness
2710,sadness
2711,sadness
2712,sadness
2713,sadness
2714,sadness
2715,sadness
2716,sadness
2717,sadness
2718,sadness
2719,sadness
2720,sadness
2721,sadness
2722,sadness
2723,sadness
2724,sadness
2725,sadness
2726,sadness
2727,sadness
2728,sadness
2729,sadness
2730,sadness
2731,sadness
2732,sadness
2733,sadness
2734,sadness
2735,sadness
2736,sadness
2737,sadness
2738,sadness
2739,sadness
2740,sadness
2741,sadness
2742,sadness
2743,sadness
2744,sadness
2745,sadness
2746,sadness
2747,sadness
2748,sadness
2749,sadness
2750,sadness
2751,sadness
2752,sadness
2753,sadness
2754,sadness
2755,sadness
2756,sadness
2757,sadness
2758,sadness
2759,sadness
2760,sadness
2761,sadness
2762,sadness
2763,sadness
2764,sadness
2765,sadness
2766,sadness
2767,sadness
2768,sadness
2769,sadness
2770,sadness
2771,sadness
2772,sadness
2773,sadness
2774,sadness
2775,sadness
2776,sadness
2777,sadness
2778,sadness
2779,sadness
2780,sadness
2781,sadness
2782,sadness
2783,sadness
2784,sadness
2785,sadness
2786,sadness
2787,sadness
2788,sadness
2789,sadness
2790,sadness
2791,sadness
2792,sadness
2793,sadness
2794,sadness
2795,sadness
2796,sadness
2797,sadness
2798,sadness
2799,sadness
2800,sadness
2801,sadness
2802,sadness
2803,sadness
2804,sadness
2805,sadness
2806,sadness
2807,sadness
2808,sadness
2809,sadness
2810,sadness
2811,sadness
2812,sadness
2813,sadness
2814,sadness
2815,sadness
2816,sadness
2817,sadness
2818,sadness
2819,sadness
2820,sadness
2821,sadness
2822,sadness
2823,sadness
2824,sadness
2825,sadness
2826,sadness
2827,sadness
2828,sadness
2829,sadness
2830,sadness
2831,sadness
2832,sadness
2833,sadness
2834,sadness
2835,sadness
2836,sadness
2837,sadness
2838,sadness
2839,sadness
2840,sadness
2841,sadness
2842,sadness
2843,sadness
2844,sadness
2845,sadness
2846,sadness
2847,sadness
2848,sadness
2849,sadness
2850,sadness
2851,sadness
2852,sadness
2853,sadness
2854,sadness
2855,sadness
2856,sadness
2857,sadness
2858,sadness
2859,sadness
2860,sadness
2861,sadness
2862,sadness
2863,sadness
2864,sadness
2865,sadness
2866,sadness
2867,sadness
2868,sadness
2869,sadness
2870,sadness
2871,sadness
2872,sadness
2873,sadness
2874,sadness
2875,sadness
2876,sadness
2877,sadness
2878,joy
2879,sadness
2880,sadness
2881,sadness
2882,sadness
2883,sadness
2884,sadness
2885,sadness
2886,sadness
2887,sadness
2888,sadness
2889,sadness
2890,sadness
2891,sadness
2892,sadness
2893,sadness
2894,sadness
2895,sadness
2896,sadness
2897,sadness
2898,sadness
2899,sadness
2900,sadness
2901,sadness
2902,sadness
2903,sadness
2904,sadness
2905,sadness
2906,sadness
2907,sadness
2908,sadness
2909,sadness
2910,sadness
2911,sadness
2912,sadness
2913,sadness
2914,sadness
2915,sadness
2916,sadness
2917,sadness
2918,sadness
2919,sadness
2920,sadness
2921,sadness
2922,sadness
2923,sadness
2924,sadness
2925,sadness
2926,sadness
2927,sadness
2928,sadness
2929,sadness
2930,sadness
2931,sadness
2932,sadness
2933,sadness
2934,sadness
2935,sadness
2936,sadness
2937,sadness
2938,sadness
2939,sadness
2940,sadness
2941,sadness
2942,sadness
2943,sadness
2944,sadness
2945,sadness
2946,sadness
2947,sadness
2948,sadness
2949,sadness
2950,sadness
2951,sadness
2952,sadness
2953,sadness
2954,sadness
2955,sadness
2956,sadness
2957,sadness
2958,sadness
2959,sadness
2960,sadness
2961,sadness
2962,sadness
2963,sadness
2964,sadness
2965,sadness
2966,sadness
2967,sadness
2968,sadness
2969,sadness
2970,sadness
2971,sadness
2972,sadness
2973,sadness
2974,sadness
2975,sadness
2976,sadness
2977,sadness
2978,sadness
2979,sadness
2980,sadness
2981,sadness
2982,sadness
2983,sadness
2984,sadness
2985,sadness
2986,sadness
2987,sadness
2988,sadness
2989,sadness
2990,sadness
2991,sadness
2992,sadness
2993,sadness
2994,sadness
2995,sadness
2996,sadness
2997,sadness
2998,sadness
2999,sadness
3000,sadness
3001,sadness
3002,sadness
3003,sadness
3004,sadness
3005,sadness
3006,sadness
3007,sadness
3008,sadness
3009,sadness
3010,sadness
3011,sadness
3012,sadness
3013,sadness
3014,sadness
3015,sadness
3016,sadness
3017,sadness
3018,sadness
3019,sadness
3020,sadness
3021,sadness
3022,sadness
3023,sadness
3024,sadness
3025,sadness
3026,sadness
3027,sadness
3028,sadness
3029,sadness
3030,sadness
3031,sadness
3032,sadness
3033,sadness
3034,sadness
3035,sadness
3036,sadness
3037,sadness
3038,sadness
3039,sadness
3040,sadness
3041,sadness
3042,sadness
3043,sadness
3044,sadness
3045,sadness
3046,sadness
